Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,Age Group,Salary Band,Experience Level,Employee Tenure Group,Attrition Percentage,BusinessTravel,Department,EducationField,Gender,JobRole,MaritalStatus,Employee Risk Category
40,0,-0.4623171502396105,2,2,1802,3,1.6291708482501361,3,1,1,-0.6641936664451815,1.5869737121300345,4,17,3,4,1,7,5,2,4,3,0,2,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,36-45,,Mid Level,Junior Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Married,Medium Risk
42,0,0.8069831917695547,13,3,1803,2,1.432344783164646,4,2,1,-0.20502730004935701,-1.2110557737761418,5,18,3,3,2,10,2,2,0,0,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,36-45,,Mid Level,,0.0,Travel Rarely,Research & Development,Medical,Male,Healthcare Representative,Married,Medium Risk
35,0,0.9358965077548606,2,2,1804,2,1.1863122018077836,3,2,4,-0.15743208206108092,1.4235246040829763,2,14,3,3,1,15,6,3,7,7,1,7,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,26-35,,Senior Level,Experienced Employee,0.0,Non-Travel,Research & Development,Medical,Male,Manufacturing Director,Divorced,Low Risk
38,0,1.3226364557107781,2,3,1805,1,1.6783773645215088,3,1,2,-0.8309894080558813,-1.0096606131300243,5,13,3,4,3,13,3,3,11,10,3,8,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,36-45,,Senior Level,Loyal Employee,0.0,Non-Travel,Human Resources,Human Resources,Male,Human Resources,Divorced,Low Risk
34,1,-1.409334202285511,9,4,1807,4,1.333931750621901,3,2,1,-0.24582320118216514,-1.1390988147734815,4,17,3,3,1,11,3,2,7,1,0,7,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,26-35,,Senior Level,Experienced Employee,0.07,Travel Frequently,Research & Development,Life Sciences,Male,Laboratory Technician,Married,Medium Risk
37,1,-1.0721762989393266,10,4,1809,4,-0.3882963188761366,3,2,1,-0.4865615135960796,-1.3099965924047996,1,15,3,2,0,10,4,1,10,3,0,8,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,36-45,,Mid Level,Experienced Employee,0.07,Travel Rarely,Research & Development,Medical,Male,Manufacturing Director,Single,Medium Risk
39,0,-0.0904518156666129,20,3,1812,3,0.841866587908176,3,2,4,-0.5048346776451499,0.6851225286923966,2,18,3,4,1,7,6,3,2,1,2,2,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,36-45,,Mid Level,New Employee,0.0,Travel Frequently,Sales,Life Sciences,Male,Sales Executive,Divorced,Low Risk
43,0,-1.1391120591624662,9,3,1813,1,-0.6835354165043717,3,1,3,-0.8637111204228212,1.4988545455388862,4,13,3,3,0,7,2,2,3,2,1,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,36-45,,Mid Level,Junior Employee,0.0,Non-Travel,Research & Development,Life Sciences,Male,Research Scientist,Single,Medium Risk
41,0,-0.8812854271918545,5,3,1814,2,0.9402796204509211,4,2,2,0.07799426405949915,0.17102378644292188,3,12,3,1,0,11,3,1,3,2,1,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,36-45,Low Salary,Senior Level,Junior Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Single,Medium Risk
41,0,-0.016078748752013372,4,1,1815,3,0.743453555365431,3,3,3,0.8380304013097833,1.706855130155951,0,13,3,4,1,23,3,4,22,14,13,5,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,36-45,Low Salary,Executive Level,Veteran Employee,0.0,Travel Rarely,Sales,Marketing,Female,Sales Executive,Divorced,Medium Risk
30,0,0.7177355114720353,10,3,1816,1,-0.09305722124790157,3,3,3,0.6722970529577504,-1.626635320203615,9,14,3,2,0,9,3,3,7,7,0,2,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,26-35,Low Salary,Mid Level,Experienced Employee,0.0,Travel Rarely,Research & Development,Medical,Female,Manufacturing Director,Single,Low Risk
26,1,0.29132992782833134,20,2,1818,4,0.15297536010896096,3,1,2,-0.9253299294255,-1.0433904376625214,0,11,3,3,0,6,3,3,5,1,1,4,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,26-35,,Mid Level,Junior Employee,0.07,Travel Rarely,Human Resources,Medical,Female,Human Resources,Married,High Risk
46,1,-1.3423984420623716,21,2,1821,4,0.005355811294843447,3,2,2,0.5148503720233192,-0.48783211942518573,4,22,4,4,1,13,2,4,9,7,3,7,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,46-55,Low Salary,Senior Level,Experienced Employee,0.07,Travel Rarely,Research & Development,Medical,Female,Healthcare Representative,Married,Low Risk
40,0,0.9706039389816736,1,3,1822,3,-0.6835354165043717,3,2,4,0.0021393853906840968,-0.7382760665789758,4,17,3,4,1,12,3,3,5,3,0,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36-45,Low Salary,Senior Level,Junior Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Divorced,Low Risk
34,0,0.01862868247479974,8,2,1823,2,1.2847252343505287,4,2,3,0.06290827978642949,1.0983128792154846,1,21,4,3,2,10,5,3,10,8,4,8,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,26-35,Low Salary,Mid Level,Experienced Employee,0.0,Travel Rarely,Sales,Technical Degree,Male,Sales Executive,Married,Low Risk
58,0,-1.1217583435490597,2,3,1824,2,-0.6835354165043717,3,4,2,2.07975564203963,1.1614157592783643,4,22,4,4,1,37,0,2,16,9,14,14,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,55+,Low Salary,Executive Level,Loyal Employee,0.0,Non-Travel,Sales,Medical,Male,Manager,Divorced,Medium Risk
35,0,-1.5308102115793571,23,4,1826,2,1.235518718079156,1,1,3,-0.8069793204100099,-0.6488920315678588,0,16,3,2,1,6,2,4,5,4,0,3,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,26-35,,Mid Level,Junior Employee,0.0,Travel Rarely,Research & Development,Medical,Male,Laboratory Technician,Married,Low Risk
47,0,0.49213720849775006,4,3,1827,3,1.2847252343505287,2,3,2,0.8138078350121786,0.6967874263432186,8,12,3,3,1,28,4,3,22,11,14,10,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,46-55,Low Salary,Executive Level,Veteran Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Female,Manufacturing Director,Divorced,High Risk
40,0,-0.1301174513543993,12,3,1829,2,-0.9295679978612341,3,2,1,-0.43662903043873635,-0.5010429673670804,2,12,3,2,1,15,3,3,7,4,7,7,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36-45,,Senior Level,Experienced Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Divorced,Low Risk
54,0,-0.9209510628796409,7,4,1830,4,0.10376884383758846,3,2,4,0.07459460563176515,0.19435358174456563,4,15,3,2,1,14,2,2,7,1,1,7,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,46-55,Low Salary,Senior Level,Experienced Employee,0.0,Travel Rarely,Research & Development,Medical,Female,Research Scientist,Married,Medium Risk
31,0,0.7995458850780948,7,4,1833,1,0.10376884383758846,3,3,1,0.6659226934057492,-0.8483196191162472,2,14,3,4,2,9,3,3,3,2,2,2,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,26-35,Low Salary,Mid Level,Junior Employee,0.0,Travel Frequently,Sales,Marketing,Female,Sales Executive,Married,Low Risk
28,0,1.0276232902828666,1,3,1834,3,0.05456232756621595,3,1,1,-0.6187232349742392,-0.22403678339394897,1,25,4,3,1,3,3,3,3,2,1,2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,26-35,,Entry Level,Junior Employee,0.0,Travel Rarely,Research & Development,Medical,Female,Research Scientist,Married,Low Risk
38,0,-0.19705321157753888,2,4,1835,2,0.5466274902799411,1,2,4,-0.23328696072989596,-1.4151212121977486,2,20,4,1,2,20,4,2,4,2,0,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,36-45,,Senior Level,Junior Employee,0.0,Travel Rarely,Sales,Marketing,Female,Sales Representative,Married,Medium Risk
26,0,-0.5713976483810231,10,3,1836,3,-0.9787745141326066,3,2,4,-0.3864840686296597,-0.7291409057680912,1,13,3,1,0,5,4,3,5,3,1,2,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,26-35,,Entry Level,Junior Employee,0.0,Travel Rarely,Sales,Medical,Male,Sales Executive,Single,Low Risk
58,0,1.02514418805238,15,4,1837,1,1.038692652993666,3,4,3,1.9726664015660087,1.027480247697241,2,14,3,2,0,23,3,3,2,2,2,2,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,55+,Low Salary,Executive Level,New Employee,0.0,Travel Frequently,Research & Development,Life Sciences,Male,Research Director,Married,Medium Risk
18,0,1.55815116760701,14,3,1839,2,-1.6184592256604493,3,1,3,-1.06004139462446,-0.8847197214242335,1,16,3,3,0,0,4,1,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,,,,,0.0,Non-Travel,Research & Development,Medical,Female,Research Scientist,Single,Medium Risk
31,1,-1.09944642347468,18,5,1842,4,1.137105685536411,4,1,1,-0.7536471788249326,1.0093504670110238,0,17,3,3,0,2,4,3,1,0,0,0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,26-35,,Entry Level,New Employee,0.07,Travel Rarely,Human Resources,Human Resources,Male,Human Resources,Married,Low Risk
29,1,-1.1217583435490597,13,3,1844,1,-0.4867093514188816,2,1,1,-0.8855964215513588,-1.5678892091428493,4,15,3,4,3,4,3,3,2,2,2,0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,26-35,,Entry Level,New Employee,0.07,Travel Rarely,Human Resources,Human Resources,Male,Human Resources,Divorced,High Risk
45,0,-0.5292529104627501,2,4,1845,3,0.05456232756621595,3,2,3,-0.28661910231497323,0.7521605549507344,4,22,4,2,2,10,3,4,8,7,5,7,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,36-45,,Mid Level,Experienced Employee,0.0,Non-Travel,Sales,Life Sciences,Female,Sales Executive,Married,Low Risk
36,0,-0.9234301651101275,2,4,1847,4,0.349801425194451,3,2,2,0.0975423000189697,0.7392307888799439,4,22,4,4,1,15,2,3,1,0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,36-45,Low Salary,Senior Level,New Employee,0.0,Travel Rarely,Research & Development,Other,Female,Research Scientist,Married,High Risk
43,0,1.5358392475326301,2,4,1849,1,1.2847252343505287,3,2,4,-0.17591772476188458,0.6932739029544167,1,20,4,3,1,7,5,3,7,7,7,7,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,36-45,,Mid Level,Experienced Employee,0.0,Travel Frequently,Sales,Life Sciences,Male,Sales Executive,Married,Low Risk
27,0,1.2259514687217987,5,2,1850,4,-0.6343289002329991,3,1,4,-0.8762473608750903,0.7747876455746178,0,14,3,3,0,6,3,2,5,4,0,2,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,26-35,,Mid Level,Junior Employee,0.0,Travel Frequently,Research & Development,Life Sciences,Female,Laboratory Technician,Single,Medium Risk
29,0,-0.5664394439200499,20,1,1852,4,-1.2740136117608418,3,1,4,-0.5717654529411632,-1.0273687710095853,1,13,3,2,0,11,3,4,11,8,3,10,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,26-35,,Senior Level,Loyal Employee,0.0,Travel Frequently,Research & Development,Medical,Male,Laboratory Technician,Married,Low Risk
32,0,1.2780126155620184,10,4,1853,4,0.645040522822686,3,2,4,-0.3941333000920612,1.653027951839508,8,13,3,3,0,4,2,4,0,0,0,0,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,26-35,,Entry Level,,0.0,Travel Frequently,Sales,Marketing,Male,Sales Executive,Single,Low Risk
42,0,-1.1093628323966265,10,4,1854,3,-1.3724266443035866,3,1,3,-0.7578967518596001,-1.145704238744429,3,22,4,2,2,10,1,2,6,3,3,3,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,36-45,,Mid Level,Experienced Employee,0.0,Non-Travel,Research & Development,Technical Degree,Male,Research Scientist,Married,Medium Risk
47,0,-1.4762699625086508,9,4,1856,2,-0.09305722124790157,3,1,3,-0.9344665114500351,-1.251109940408482,4,12,3,3,0,7,2,3,2,2,2,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,46-55,,Mid Level,New Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Single,Low Risk
46,0,-0.23919794949581194,2,2,1857,4,0.7926600716368035,3,3,4,0.44090780122010453,0.7976958180696053,3,14,3,3,1,12,4,2,9,8,4,7,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,46-55,Low Salary,Senior Level,Experienced Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Divorced,Medium Risk
28,0,-1.2952954996831252,1,2,1858,3,-1.1263940629467242,3,1,4,-0.8067668417582765,-0.5367403649973064,1,15,3,2,1,3,2,3,3,2,2,2,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,26-35,,Entry Level,Junior Employee,0.0,Non-Travel,Human Resources,Life Sciences,Male,Human Resources,Divorced,Low Risk
29,0,-0.18961590488607893,29,1,1859,4,1.333931750621901,1,2,3,-0.025270360682921343,0.9598800576966949,8,17,3,4,2,11,3,3,7,0,1,6,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,26-35,,Senior Level,Experienced Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Divorced,Low Risk
42,0,0.8416906229963679,8,3,1860,4,0.743453555365431,3,1,3,-0.5386187832707566,-0.09684723671932495,4,13,3,4,0,8,3,3,0,0,0,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,36-45,,Mid Level,,0.0,Travel Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Single,Low Risk
32,1,-0.963095800797914,2,4,1862,3,0.7926600716368035,2,2,2,0.7232919293737606,1.6686279956857877,7,12,3,3,0,7,3,2,2,2,2,2,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,26-35,Low Salary,Mid Level,New Employee,0.07,Travel Rarely,Sales,Marketing,Male,Sales Executive,Single,High Risk
46,0,1.280491717792505,3,3,1863,1,-1.0279810304039791,4,4,1,1.4282960958251005,-0.9239306424432613,2,12,3,4,1,25,5,3,19,17,2,8,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,46-55,Low Salary,Executive Level,Loyal Employee,0.0,Travel Rarely,Sales,Technical Degree,Female,Sales Executive,Divorced,Low Risk
27,0,-0.18465770042510563,23,1,1864,2,-1.4708396768463317,2,2,3,-0.6295596462126413,-1.0252606569763043,1,21,4,4,1,9,5,3,9,8,5,8,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,26-35,,Mid Level,Experienced Employee,0.0,Travel Rarely,Sales,Medical,Female,Sales Representative,Married,Low Risk
29,0,-1.1168001390880864,6,1,1865,4,1.038692652993666,2,1,2,-0.7859439338884057,0.15753185662992308,1,11,3,4,0,1,3,3,1,0,0,0,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,26-35,,Entry Level,New Employee,0.0,Travel Rarely,Human Resources,Medical,Male,Human Resources,Married,Low Risk
43,0,0.0508570114711262,6,3,1866,1,0.743453555365431,2,5,3,2.7386519410648273,1.1560752037273856,7,13,3,4,0,21,2,3,16,12,6,14,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,36-45,Low Salary,Executive Level,Loyal Employee,0.0,Travel Rarely,Research & Development,Medical,Female,Manager,Married,Low Risk
48,0,1.0449770058962733,10,3,1867,4,1.235518718079156,2,5,2,2.796658612988039,-0.10260941507695985,4,12,3,4,0,29,3,3,22,10,12,9,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,46-55,Low Salary,Executive Level,Veteran Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Male,Research Director,Married,Low Risk
29,1,-0.8515362004260147,24,2,1868,4,0.349801425194451,2,1,4,-0.8634986417710877,0.061823479518962915,1,24,4,2,0,1,3,2,1,0,1,0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,26-35,,Entry Level,New Employee,0.07,Travel Frequently,Research & Development,Life Sciences,Male,Research Scientist,Single,Medium Risk
46,1,1.1193500728108727,10,3,1869,3,-0.09305722124790157,3,3,2,0.17233478542911787,-0.042457894660673574,5,21,4,3,3,14,2,3,8,7,0,7,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,46-55,Low Salary,Senior Level,Experienced Employee,0.07,Travel Rarely,Sales,Life Sciences,Female,Sales Executive,Married,Low Risk
